,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
193,6710,03IN,small_airport,Heinzman Airport,40.1800003052,-86.0124969482,850.0,,US,US-IN,Arcadia,no,03IN,,03IN,,,
194,6711,03IS,heliport,St Anthony's Hospital Heliport,38.9049987793,-90.1734008789,580.0,,US,US-IL,Alton,no,03IS,,03IS,,,
195,6712,03KS,heliport,Valley Grain Heliport,39.8647003174,-95.2640991211,1160.0,,US,US-KS,Highland,no,03KS,,03KS,,,
196,6713,03KY,small_airport,Flying H Farms Airport,37.7916984558,-87.5413970947,385.0,,US,US-KY,Henderson,no,03KY,,03KY,,,
197,6714,03LA,heliport,Damien Heliport,30.1996002197,-91.1278991699,25.0,,US,US-LA,Carville,no,03LA,,03LA,,,
198,6715,03LS,heliport,Fmc Nr 1 Heliport,32.1590003967,-91.7080001831,79.0,,US,US-LA,Winnsboro,no,03LS,,03LS,,,
199,6716,03M,seaplane_base,Lakeside Marina Seaplane Base,44.3208999634,-69.889503479,165.0,,US,US-ME,East Winthrop,no,03M,,03M,,,
200,6717,03MA,small_airport,Hadley Airport,42.3931007385,-72.5520019531,150.0,,US,US-MA,Hadley,no,03MA,,03MA,,,
201,6718,03MD,heliport,Upper Chesapeake Medical Center Heliport,39.5224990845,-76.3266983032,302.0,,US,US-MD,Bel Air,no,03MD,,03MD,,,
202,6719,03ME,small_airport,Maple Ridge Airport,44.0842018127,-70.6272964478,556.0,,US,US-ME,Harrison,no,03ME,,03ME,,,
203,6720,03MI,heliport,Harold Miller Heliport,43.5508995056,-83.862197876,585.0,,US,US-MI,Bay City,no,03MI,,03MI,,,
204,6721,03MN,small_airport,Nauerth Land Ranch Airport,43.6251983643,-95.2247009277,1435.0,,US,US-MN,Lakefield,no,03MN,,03MN,,,
205,6722,03MO,small_airport,Cahoochie Airport,37.8844985962,-93.1315994263,1010.0,,US,US-MO,Urbana,no,03MO,,03MO,,,
206,6723,03MS,heliport,Vicksburg Medical Center Heliport,32.3188018799,-90.8832015991,110.0,,US,US-MS,Vicksburg,no,03MS,,03MS,,,
207,6724,03MT,small_airport,Cascade Airport,47.2708015442,-111.722000122,3580.0,,US,US-MT,Cascade,no,03MT,,03MT,,,
208,6725,03MU,small_airport,Mc Donnell Airport,38.4925003052,-94.4124984741,874.0,,US,US-MO,Archie,no,03MU,,03MU,,,
210,6726,03NC,small_airport,Pilots Ridge Airport,34.1043014526,-77.9041976929,35.0,,US,US-NC,Carolina Beach,no,03NC,,03NC,,,
211,6727,03ND,small_airport,Olafson Brothers Airport,48.6263999939,-97.8290023804,1045.0,,US,US-ND,Edinburg,no,03ND,,03ND,,,
212,6728,03NE,small_airport,Hyde Ranch Airport,41.5463981628,-99.331199646,2430.0,,US,US-NE,Comstock,no,03NE,,03NE,,,
213,6729,03NH,heliport,Lorden Heliport,42.8153991699,-71.1243972778,400.0,,US,US-NH,Milford,no,03NH,,03NH,,,
214,6730,03NJ,heliport,At&T Heliport,40.6687011719,-74.410697937,360.0,,US,US-NJ,Berkeley Heights,no,03NJ,,03NJ,,,
215,6731,03NV,small_airport,Llama Ranch Airport,40.584400177,-115.297996521,6120.0,,US,US-NV,Ruby Valley,no,03NV,,03NV,,,
216,6732,03NY,small_airport,Talmage Field,40.9584007263,-72.716796875,95.0,,US,US-NY,Riverhead,no,03NY,,03NY,,,
217,6733,03OH,small_airport,Gibbs Field,41.4183998108,-83.0174026489,580.0,,US,US-OH,Fremont,no,03OH,,03OH,,,
218,6734,03OI,heliport,Marymount Hospital Heliport,41.4208984375,-81.5998001099,890.0,,US,US-OH,Garfield Heights,no,03OI,,03OI,,,
219,6735,03OK,small_airport,Sahoma Lake Airport,36.0411987305,-96.1613998413,890.0,,US,US-OK,Sapulpa,no,03OK,,03OK,,,
220,6736,03OR,small_airport,Powwatka Ridge Airport,45.8554000854,-117.48400116,3340.0,,US,US-OR,Troy,no,03OR,,03OR,,,
221,6737,03PA,heliport,Collegeville Heliport,40.1628990173,-75.4656982422,197.0,,US,US-PA,Collegeville,no,03PA,,03PA,,,
222,6738,03PN,heliport,M.P. Metals Heliport,41.066861,-76.180806,479.0,,US,US-PA,Berwick,yes,03PN,,03PN,,,
223,6739,03PS,small_airport,Ziggy's Field,40.8499984741,-77.9056015015,1050.0,,US,US-PA,Bellefonte,no,03PS,,03PS,,,
224,6740,03S,small_airport,Sandy River Airport,45.4017982483,-122.228996277,704.0,,US,US-OR,Sandy,no,03S,,03S,,http://en.wikipedia.org/wiki/Sandy_River_Airport,
225,6741,03SC,heliport,Seacoast Medical Center Heliport,33.8650016785,-78.6619033813,73.0,,US,US-SC,Little River,no,03SC,,03SC,,,
226,6742,03TA,small_airport,Gay Hill Farm Airport,30.2626991272,-96.5001983643,505.0,,US,US-TX,Gay Hill,no,03TA,,03TA,,,
227,6743,03TE,small_airport,Barronena Ranch Airport,27.4911003113,-98.6695022583,600.0,,US,US-TX,Hebbronville,no,03TE,,03TE,,,
228,6744,03TN,heliport,Eagles Landing Heliport,35.9225006104,-83.5793991089,1000.0,,US,US-TN,Sevierville,no,03TN,,03TN,,,
229,6745,03TS,heliport,Shannon Medical Center Heliport,31.4598999023,-100.43800354,1825.0,,US,US-TX,San Angelo,no,03TS,,03TS,,,
230,6746,03TX,heliport,M D K Field,29.5816001892,-95.3071975708,50.0,,US,US-TX,Pearland,no,03TX,,03TX,,,
231,6747,03UT,small_airport,A Z Minerals Corporation Airport,37.1208000183,-109.986000061,5315.0,,US,US-UT,Mexican Hat,no,03UT,,03UT,,,
232,6748,03VA,closed,Whipoorwill Springs Airport,38.6646003723,-77.5796966553,250.0,,US,US-VA,Nokesville,no,03VA,,03VA,,,
233,6749,03WA,small_airport,Spangle Field,47.4081993103,-117.372001648,2440.0,,US,US-WA,Spangle,no,03WA,,03WA,,,
234,6750,03WI,small_airport,Zink Airport,44.0275001526,-88.880897522,880.0,,US,US-WI,Berlin,no,03WI,,03WI,,,
235,6751,03WN,small_airport,Aerostone Ranch Airport,45.875,-120.669998169,2320.0,,US,US-WA,Goldendale,no,03WN,,03WN,,,
236,6752,03XS,small_airport,Creekside Airport,31.3180999756,-100.753997803,2100.0,,US,US-TX,Mertzon,no,03XS,,03XS,,,
237,6753,04AL,heliport,Anniston AHP (Anniston Army Depot),33.62639999,-85.96720123,686.0,,US,US-AL,Anniston,no,04AL,,04AL,,,
238,6754,04AR,heliport,Saline Memorial Hospital Heliport,34.5740013123,-92.582901001,430.0,,US,US-AR,Benton,no,04AR,,04AR,,,
239,6755,04AZ,small_airport,Chinle Airport,36.1542015076,-109.551002502,5515.0,,US,US-AZ,Chinle,no,04AZ,,04AZ,,,
240,6756,04CA,small_airport,Gray Butte Field,34.5638999939,-117.675003052,3020.0,,US,US-CA,Palmdale,no,04CA,,04CA,,,
241,6757,04CL,small_airport,Hunt's Sky Ranch Airport,33.0816993713,-116.441001892,2310.0,,US,US-CA,Julian,no,04CL,,04CL,,,
242,6758,04CT,heliport,Shingle Mill Heliport,41.7551002502,-73.0523986816,880.0,,US,US-CT,Harwinton,no,04CT,,04CT,,,
243,6759,04F,small_airport,De Leon Municipal Airport,32.0988006592,-98.5252990723,1293.0,,US,US-TX,De Leon,no,04F,,04F,,,
244,6760,04FA,small_airport,Richards Field,25.5587005615,-80.5150985718,9.0,,US,US-FL,Homestead,no,04FA,,04FA,,,
245,6761,04FL,small_airport,Cross Creek Farms Airport,29.2394008636,-81.2220001221,30.0,,US,US-FL,Ormond,no,04FL,,04FL,,,
246,6762,04I,small_airport,Columbus Southwest Airport,39.9112014771,-83.1887969971,920.0,,US,US-OH,Columbus,no,04I,,04I,,,
247,6763,04IA,small_airport,Middlekoop Airport,41.0882987976,-92.0546035767,801.0,,US,US-IA,Packwood,no,04IA,,04IA,,,
248,6764,04ID,small_airport,Lanham Field,43.8777008057,-116.537002563,2343.0,,US,US-ID,Emmett,no,04ID,,04ID,,,
249,6765,04II,small_airport,Turkey Run Airport,41.1305999756,-84.994102478,765.0,,US,US-IN,New Haven,no,04II,,04II,,,
250,6766,04IL,small_airport,Schertz Aerial Service - Hudson Airport,40.6375007629,-89.0070037842,755.0,,US,US-IL,Hudson,no,04IL,,04IL,,,
251,45410,04IN,seaplane_base,Lake Gage Seaplane Base,41.701389,-85.113056,954.0,,US,US-IN,Angola,no,04IN,,04IN,,,
252,6767,04IS,small_airport,Van Gorder Airport,40.1786003113,-88.5690002441,728.0,,US,US-IL,Mansfield,no,04IS,,04IS,,,
253,6768,04KS,heliport,Robinson Industries Heliport,38.9789009094,-95.2197036743,835.0,,US,US-KS,Lawrence,no,04KS,,04KS,,,
254,6769,04KY,small_airport,Natchez Trace Farm Airport,37.1351013184,-85.7893981934,710.0,,US,US-KY,Hiseville,no,04KY,,04KY,,,
255,6770,04LA,heliport,St James Heliport,30.051111,-90.702222,10.0,,US,US-LA,Lutcher,no,04LA,,04LA,,,
256,6771,04LL,small_airport,Brunner Airport,42.136100769,-88.2875976562,750.0,,US,US-IL,West Dundee,no,04LL,,04LL,,,
257,6772,04LS,heliport,La National Guard Heliport,30.446100235,-91.1053009033,52.0,,US,US-LA,Baton Rouge,no,04LS,,04LS,,,
258,6773,04MA,closed,Goddard Field (Airport),42.8097991943,-71.1391983032,200.0,,US,US-MA,Haverhill,no,04MA,,04MA,,,
259,6774,04MD,heliport,Chesapeake City Heliport,39.5181007385,-75.8214035034,40.0,,US,US-MD,Chesapeake City,no,04MD,,04MD,,,
260,6775,04ME,small_airport,Beech Hill Airport,44.6666984558,-69.8938980103,625.0,,US,US-ME,Mercer,no,04ME,,04ME,,,
261,6776,04MI,small_airport,Rapids Airway Airport,42.5345001221,-84.6283035278,880.0,,US,US-MI,Eaton Rapids,no,04MI,,04MI,,,
262,6777,04MN,small_airport,Helblad Airport,47.9858016968,-94.6868972778,1195.0,,US,US-MN,Kelliher,no,04MN,,04MN,,,
263,6778,04MO,small_airport,Airpark Private Airport,39.3012008667,-91.451499939,767.0,,US,US-MO,Vandalia,no,04MO,,04MO,,,
264,6779,04MS,small_airport,Nick's Flying Service Inc Airport,32.9396018982,-90.8373031616,100.0,,US,US-MS,Rolling Fork,no,04MS,,04MS,,,
265,6780,04MT,small_airport,Pluhar Airport,47.1374977778,-106.488095,2715.0,,US,US-MT,Cohagen,no,04MT,,04MT,,,
266,6781,04NC,heliport,Western Wake Medical Center Heliport,35.739200592,-78.7822036743,445.0,,US,US-NC,Cary,no,04NC,,04NC,,,
267,6782,04NE,small_airport,Mc Connell Field Airport,41.1599998474,-101.299003601,3035.0,,US,US-NE,Sarben,no,04NE,,04NE,,,
268,6783,04NJ,small_airport,Emmanuel Airport,39.5968017578,-75.2334976196,155.0,,US,US-NJ,Elmer,no,04NJ,,04NJ,,,
269,6784,04NV,small_airport,Kingston Ranch Airport,35.7555007935,-115.665000916,2620.0,,US,US-NV,Sandy Valley,no,04NV,,04NV,,,
270,6785,04NY,small_airport,Klaverack Airport,42.262298584,-73.6961975098,250.0,,US,US-NY,Hudson,no,04NY,,04NY,,,
271,45733,04OG,heliport,Teufel Heliport,45.530833,-123.085556,185.0,,US,US-OR,Forest Grove,no,04OG,,04OG,,,
272,6786,04OH,small_airport,Bossow Airport,41.2476997375,-81.1007003784,1080.0,,US,US-OH,Garrettsville,no,04OH,,04OH,,,
273,6787,04OK,heliport,Stillwater Medical Center Heliport,36.1152992249,-97.079498291,984.0,,US,US-OK,Stillwater,no,04OK,,04OK,,,
274,6788,04OR,small_airport,Collins Landing Strip,44.7499008179,-120.200996399,1500.0,,US,US-OR,Mitchell,no,04OR,,04OR,,,
275,6789,04PA,heliport,S & C Distribution Center Heliport,39.8792991638,-75.2287979126,50.0,,US,US-PA,Philadelphia,no,04PA,,04PA,,,
276,6790,04PN,heliport,Strawbridge & Clothier Exton Heliport,40.0306619,-75.63021,320.0,,US,US-PA,Exton,no,04PN,,04PN,,,
277,6791,04SC,heliport,Emergency Helipad,34.8405990601,-82.6069030762,994.0,,US,US-SC,Easley,no,04SC,,04SC,,,
278,6792,04TA,heliport,Capitol National Bank Building Heliport,30.2710416667,-97.7446975708,540.0,,US,US-TX,Austin,no,04TA,,04TA,,,
279,6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.7001991272,-95.3873977661,49.0,,US,US-TX,Houston,no,04TE,,04TE,,,
280,6794,04TN,small_airport,Hensley Airpark,36.1833000183,-82.6789016724,1430.0,,US,US-TN,Chuckey,no,04TN,,04TN,,,
281,6795,04TS,heliport,Hummingbird Heliport,30.5534992218,-97.6061019897,690.0,,US,US-TX,Hutto,no,04TS,,04TS,,,
282,6796,04TX,small_airport,Pocock Airport,31.7322006226,-97.3688964844,565.0,,US,US-TX,China Spring,no,04TX,,04TX,,,
283,6797,04UT,small_airport,Navajo Mountain Airport,37.0083007812,-110.794998169,6160.0,,US,US-UT,Navajo Mountain Trdng Post,no,04UT,,04UT,,,
284,6798,04V,small_airport,Saguache Municipal Airport,38.0990833,-106.1743889,7826.0,,US,US-CO,Saguache,no,04V,,04V,,,
285,6799,04VA,heliport,Russell County Medical Center Heliport,36.898,-82.078,2004.0,,US,US-VA,Lebanon,yes,04VA,,04VA,,,
286,6800,04VG,small_airport,Manquin Flight Park Ultralightport,37.7144012451,-77.2117996216,50.0,,US,US-VA,Manquin,no,04VG,,04VG,,,
287,6801,04VT,small_airport,Lightning Bolt Field Airport,44.4011001587,-72.2636032104,2156.0,,US,US-VT,Cabot,no,04VT,,04VT,,,
288,6802,04W,small_airport,Field of Dreams Airport,46.0228004456,-92.895401001,1021.0,,US,US-MN,Hinckley,no,04W,,04W,,,
289,6803,04WA,small_airport,Ox Meadows Airport,47.5817985535,-117.43699646,2345.0,,US,US-WA,Spokane,no,04WA,,04WA,,,
290,6804,04WI,small_airport,Dutch Gap Airstrip,42.523399353,-88.0167007446,760.0,,US,US-WI,Bristol,no,04WI,,04WI,,,
291,45903,04WN,small_airport,Stillwater Creek Airport,46.963889,-119.641667,1510.0,,US,US-WA,Royal City,no,04WN,,04WN,,,
292,6805,04WV,heliport,West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport,39.6536111111,-79.9561111111,1137.0,,US,US-WV,Morgantown,no,04WV,,04WV,,,
293,6806,04XS,heliport,Napiers Heliport,32.5820999146,-97.1425018311,625.0,,US,US-TX,Mansfield,no,04XS,,04XS,,,
294,6807,05AK,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620.0,,US,US-AK,Palmer,yes,05AK,,05AK,,,
295,6808,05AL,heliport,Allen Stagefield Army Heliport,31.2311992645,-85.6496963501,365.0,,US,US-AL,Fort Rucker/Wicksburg,no,05AL,,05AL,,,
296,45302,05AR,small_airport,Ozark Skies Airpark,36.000633,-93.57025,1900.0,,US,US-AR,Kingston,no,05AR,,05AR,,,
297,6809,05AZ,heliport,Yuma Regional Medical Center Heliport,32.682800293,-114.634002686,200.0,,US,US-AZ,Yuma,no,05AZ,,05AZ,,,
298,6810,05B,seaplane_base,Van Buren Seaplane Base,47.1589012146,-67.9319992065,440.0,,US,US-ME,Van Buren,no,05B,,05B,,,
299,6811,05CA,heliport,Lost Hills Sheriff's Station Heliport,34.1377983093,-118.713996887,888.0,,US,US-CA,Calabasas,no,05CA,,05CA,,,
300,6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.39099884,618.0,,US,US-CA,Pope Valley,no,05CL,,05CL,,,
301,6813,05CO,small_airport,Rancho De Aereo Airport,40.2149839,-104.9844228,4978.0,,US,US-CO,Mead,yes,05CO,,05CO,,,
302,6814,05CT,heliport,O And G Heliport,41.7737007141,-73.1162033081,600.0,,US,US-CT,Torrington,no,05CT,,05CT,,,
303,6815,05FA,small_airport,Melanie's Airport,30.9188995361,-86.2182998657,295.0,,US,US-FL,Florala,no,05FA,,05FA,,,
304,6816,05FD,heliport,Aventura Heliport,25.960899353,-80.1391983032,6.0,,US,US-FL,North Miami Beach,no,05FD,,05FD,,,
305,6817,05FL,small_airport,Charlton Strip,26.5230998993,-81.4083023071,36.0,,US,US-FL,La Belle,no,05FL,,05FL,,,
306,6818,05GA,small_airport,Raju Airport,32.0713996887,-84.7144012451,625.0,,US,US-GA,Richland,no,05GA,,05GA,,,
307,6819,05IA,small_airport,Spotts Field,43.1375007629,-93.0682983398,1155.0,,US,US-IA,Nora Springs,no,05IA,,05IA,,,
308,6820,05ID,small_airport,Running Creek Ranch Airport,45.914100647,-114.835998535,2969.0,,US,US-ID,Grangeville,no,05ID,,05ID,,,
309,6821,05II,small_airport,Reichhart Airport,41.0287017822,-84.9972000122,795.0,,US,US-IN,New Haven,no,05II,,05II,,,
310,6822,05IL,small_airport,Classic Landings Airport,41.1567001343,-88.0167007446,635.0,,US,US-IL,Bonfield,no,05IL,,05IL,,,
311,6823,05IN,small_airport,Cooper Airport,39.641998291,-86.5042037964,860.0,,US,US-IN,Belleville,no,05IN,,05IN,,,
312,6824,05IS,small_airport,Hardy Airport,39.7258987427,-89.263999939,605.0,,US,US-IL,Mount Auburn,no,05IS,,05IS,,,
313,6825,05KS,small_airport,Darbro Field,37.2662010193,-95.959197998,945.0,,US,US-KS,Elk City,no,05KS,,05KS,,,
314,6826,05KY,small_airport,Cartersville Airport,37.53689957,-84.40720367,1070.0,,US,US-KY,Berea,no,05KY,,05KY,,,
315,6827,05LA,small_airport,Greg's Flying Service Airport,32.2653007507,-91.6977996826,76.0,,US,US-LA,Baskin,no,05LA,,05LA,,,
316,6828,05LL,heliport,Midwest Heliport,41.7489013672,-87.9350967407,710.0,,US,US-IL,Willowbrook,no,05LL,,05LL,,,
317,6829,05LS,small_airport,Grass Roots Airport,31.252199173,-92.4757995605,83.0,,US,US-LA,Alexandria,no,05LS,,05LS,,,
318,6830,05M,heliport,Pauls Valley General Hospital Heliport,34.7196998596,-97.2139968872,911.0,,US,US-OK,Pauls Valley,no,05M,,05M,,,
319,6831,05MA,heliport,Bentley Heliport,42.6912002563,-70.9123001099,80.0,,US,US-MA,Ipswich,no,05MA,,05MA,,,
320,6832,05MD,small_airport,Breezecroft Airport,39.2500991821,-76.2052001953,20.0,,US,US-MD,Chestertown,no,05MD,,05MD,,,
321,6833,05ME,small_airport,Drisko Airport,44.6570014954,-67.5591964722,70.0,,US,US-ME,Jonesboro,no,05ME,,05ME,,,
322,6834,05MO,heliport,Portageville Community Heliport,36.4297981262,-89.6800994873,272.0,,US,US-MO,Portageville,no,05MO,,05MO,,,
323,6835,05MS,heliport,Va Medical Center Jackson Heliport,32.318901062,-90.1680984497,359.0,,US,US-MS,Jackson,no,05MS,,05MS,,,
324,6836,05NC,heliport,Brunswick Community Hospital Heliport,34.0080986023,-78.2910995483,63.0,,US,US-NC,Supply,no,05NC,,05NC,,,
325,6837,05NE,small_airport,Mc Kay Airport,41.7221984863,-98.3089981079,2010.0,,US,US-NE,Spalding,no,05NE,,05NE,,,
326,6838,05NH,heliport,Stumpfield Heliport,42.9239006042,-70.9514007568,200.0,,US,US-NH,Kensington,no,05NH,,05NH,,,
327,6839,05NJ,heliport,Paulus Hook Pier Heliport,40.7140007019,-74.03150177,7.0,,US,US-NJ,Jersey City,no,05NJ,,05NJ,,,
328,6840,05NY,heliport,Oswego County At Pulaski Heliport,43.5519981384,-76.0902023315,445.0,,US,US-NY,Pulaski,no,05NY,,05NY,,,
329,6841,05OI,small_airport,Dorlon Airpark,41.2883987427,-81.962600708,830.0,,US,US-OH,Columbia Station,no,05OI,,05OI,,,
330,6842,05OK,small_airport,Hawk Haven Airport,35.8534011841,-97.5674972534,1075.0,,US,US-OK,Crescent,no,05OK,,05OK,,,
331,6843,05OR,small_airport,Peacock Ranch Airport,45.4415016174,-117.350997925,3500.0,,US,US-OR,Enterprise,no,05OR,,05OR,,,
332,6844,05PA,heliport,Philadelphia Market Street Heliport,39.9547996521,-75.1781997681,110.0,,US,US-PA,Philadelphia,no,05PA,,05PA,,,
333,6845,05PN,heliport,State Police Area Iii Heliport,40.3000984192,-76.858001709,485.0,,US,US-PA,Harrisburg,no,05PN,,05PN,,,
334,6846,05PS,small_airport,Mills Brothers Airport,40.1427993774,-77.8619003296,1210.0,,US,US-PA,Burnt Cabins,no,05PS,,05PS,,,
335,6847,05S,small_airport,Vernonia Airfield,45.8515014648,-123.241996765,647.0,,US,US-OR,Vernonia,no,05S,,05S,,http://en.wikipedia.org/wiki/Vernonia_Airfield,
336,6848,05TA,small_airport,Brandes Air Field,29.8090991974,-96.2650985718,276.0,,US,US-TX,Sealy,no,05TA,,05TA,,,
337,6849,05TE,small_airport,Hilde-Griff Field,30.7220993042,-97.7913970947,950.0,,US,US-TX,Georgetown,no,05TE,,05TE,,,
338,6850,05TN,closed,Thurmond Glenn Field,35.5569992065,-89.5529022217,285.0,,US,US-TN,Covington,no,05TN,,05TN,,,
339,6851,05TS,small_airport,Dew Drop Airport,33.1292991638,-97.3585968018,750.0,,US,US-TX,Justin,no,05TS,,05TS,,,
340,6852,05TX,small_airport,Circle 'A' Ranch Airport,32.1291999817,-97.4041976929,608.0,,US,US-TX,Blum,no,05TX,,05TX,,,
341,6853,05UT,small_airport,Oljato Airport,37.0332984924,-110.317001343,4838.0,,US,US-UT,Oljato,no,05UT,,05UT,,,
342,6854,05V,small_airport,Blanca Airport,37.4110984802,-105.552001953,7720.0,,US,US-CO,Blanca,no,05V,,05V,,,
343,6855,05VA,small_airport,Providence Airport,37.2242012024,-78.4186019897,445.0,,US,US-VA,Farmville,no,05VA,,05VA,,,
344,6856,05VT,heliport,Port of Highgate Springs Heliport,45.0133018494,-73.0867004395,68.0,,US,US-VT,Highgate Springs,no,05VT,,05VT,,,
345,6857,05WA,heliport,Sacred Heart Medical Center Helistop,47.6482009888,-117.414001465,2220.0,,US,US-WA,Spokane,no,05WA,,05WA,,,
346,6858,05WI,small_airport,Ames Private Airport,42.6511001587,-88.7459030151,958.0,,US,US-WI,Darien,no,05WI,,05WI,,,
347,45907,05WN,small_airport,Flat Creek Field,48.702222,-118.0475,1570.0,,US,US-WA,Kettle Falls,no,05WN,,05WN,,,
348,6859,05XS,small_airport,Johnson Memorial Airport,33.0792999268,-91.5431976318,105.0,,US,US-AR,Wilmot,no,05XS,,05XS,,,
349,6860,05Y,small_airport,Henning Municipal Airport,46.3037986755,-95.4394989014,1455.0,,US,US-MN,Henning,no,05Y,,05Y,,,
350,45272,06AK,small_airport,June Lake Airpark,61.627619,-149.575331,425.0,,US,US-AK,Wasilla,no,06AK,,06AK,,,
351,6861,06AL,heliport,Brown Stagefield Army Heliport,31.3883991241,-85.9723968506,415.0,,US,US-AL,Fort Rucker/New Brockton,no,06AL,,06AL,,,
352,6862,06AR,small_airport,Bondair Airport,35.5444984436,-92.1848983765,499.0,,US,US-AR,Higden,no,06AR,,06AR,,,
353,6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,33.2858009338,-111.752998352,1280.0,,US,US-AZ,Gilbert,no,06AZ,,06AZ,,,
354,6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.9070014954,-68.8050003052,115.0,,US,US-ME,Bangor,no,06B,,06B,,,
355,6865,06CA,heliport,Sce Solar I Heliport,34.8708000183,-116.833999634,1942.0,,US,US-CA,Yermo,no,06CA,,06CA,,,
356,6866,06CL,heliport,Abc7-Tv Heliport,35.1571998596,-118.289001465,520.0,,US,US-CA,Glendale,no,06CL,,06CL,,,
357,6867,06CO,small_airport,Jecan Airport,37.3875007629,-103.691001892,5100.0,,US,US-CO,Branson,no,06CO,,06CO,,,
358,6868,06FA,small_airport,William P Gwinn Airport,26.9083995819,-80.3289031982,28.0,,US,US-FL,Jupiter,no,06FA,,06FA,,http://en.wikipedia.org/wiki/North_Palm_Beach_County_General_Aviation_Airport,
359,6869,06FD,small_airport,Grass Roots Airpark,28.6417007446,-81.8850021362,105.0,,US,US-FL,Mascotte,no,06FD,,06FD,,,
360,6870,06FL,heliport,Morton Plant Hospital Heliport,27.9533996582,-82.8042984009,3.0,,US,US-FL,Clearwater,no,06FL,,06FL,,,
361,6871,06GA,heliport,Smith Heliport,33.7533988953,-84.1621017456,1065.0,,US,US-GA,Redan,no,06GA,,06GA,,,
362,6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992004,-86.6911010742,536.0,,US,US-IN,French Lick,no,06I,,06I,,,
363,6873,06IA,small_airport,Rich Field,41.8414001465,-91.8342971802,880.0,,US,US-IA,Walford,no,06IA,,06IA,,,
364,6874,06ID,small_airport,Larkin Airport,43.4626998901,-116.35900116,2750.0,,US,US-ID,Kuna,no,06ID,,06ID,,,
365,6875,06IL,small_airport,Humm Airport,41.5994987488,-88.8699035645,708.0,,US,US-IL,Earlville,no,06IL,,06IL,,,
366,6876,06IN,small_airport,Ellis Fly-In Airport,39.2827987671,-87.3035964966,575.0,,US,US-IN,Blackhawk,no,06IN,,06IN,,,
367,6877,06IS,small_airport,Sinele Strip,40.5463981628,-91.2742996216,695.0,,US,US-IL,Nauvoo,no,06IS,,06IS,,,
368,6878,06KS,heliport,Riverside Hospital Airlift Heliport,37.6958007812,-97.3724975586,1332.0,,US,US-KS,Wichita,no,06KS,,06KS,,,
369,6879,06KY,heliport,Falcon Heliport,37.5259017944,-83.345199585,751.0,,US,US-KY,Jackson,no,06KY,,06KY,,,
370,6880,06LA,heliport,Panther Helicopters Inc Heliport,29.8460006714,-90.0278015137,,,US,US-LA,Belle Chasse,no,06LA,,06LA,,,
371,6881,06LL,heliport,Hammersmith Heliport,41.8736000061,-88.4969024658,812.0,,US,US-IL,Elburn,no,06LL,,06LL,,,
372,6882,06LS,heliport,Tembec Heliport,30.7078990936,-91.3201980591,85.0,,US,US-LA,St Francisville,no,06LS,,06LS,,,
373,6883,06MA,heliport,The Barn Heliport,42.6906013489,-71.6090011597,210.0,,US,US-MA,Pepperell,no,06MA,,06MA,,,
